state,st_abb,date,tmin,tmax,tavg,ppt,coal,natural gas,petroleum coke,petroleum liquids
California,CA,2017-08-01,63.509,91.3208,77.4158,4.435,53.0,2546.775,0.0,0.9520000000000001
Colorado,CO,2017-08-01,50.306,78.3644,64.3352,52.466,1500.0,296.055,0.0,0.272
Connecticut,CT,2017-08-01,59.0126,78.94579999999999,68.9792,71.321,0.0,319.356,0.0,2.176
Delaware,DE,2017-08-01,65.813,82.1606,73.9868,191.214,13.0,166.266,0.0,0.136
Florida,FL,2017-08-01,74.4242,90.6206,82.5224,227.616,1584.0,3507.732,35.0,16.456
Georgia,GA,2017-08-01,70.4678,88.5038,79.4858,120.047,1865.0,1095.714,14.0,4.216
Iowa,IA,2017-08-01,57.0794,78.719,67.8992,103.313,1853.0,137.754,2.0,0.68
Idaho,ID,2017-08-01,50.963,83.4404,67.20259999999999,6.715,7.0,98.766,0.0,0.0
Illinois,IL,2017-08-01,59.7488,81.3164,70.5326,61.251,3277.0,440.397,0.0,0.9520000000000001
Indiana,IN,2017-08-01,59.1422,80.798,69.9692,60.2,3458.0,379.782,0.0,2.176
Kansas,KS,2017-08-01,60.953,84.7202,72.8366,96.783,1365.0,63.099,0.0,0.68
Kentucky,KY,2017-08-01,62.573,83.174,72.8744,112.368,2698.0,243.756,0.0,1.7680000000000002
Louisiana,LA,2017-08-01,73.7384,88.60459999999999,81.17240000000001,336.741,754.0,1414.044,165.0,0.8160000000000001
Massachusetts,MA,2017-08-01,57.6572,78.5786,68.117,71.783,0.0,541.998,0.0,2.992
Maryland,MD,2017-08-01,63.97879999999999,81.4622,72.7214,159.332,402.0,157.49099999999999,0.0,3.8080000000000003
Maine,ME,2017-08-01,52.7288,75.0452,63.887,66.162,6.0,59.967,0.0,0.8160000000000001
Michigan,MI,2017-08-01,54.5468,75.48440000000001,65.01559999999999,92.749,2113.0,606.528,74.0,4.896000000000001
Minnesota,MN,2017-08-01,53.184200000000004,74.6114,63.897800000000004,132.415,1344.0,123.255,0.0,0.8160000000000001
Missouri,MO,2017-08-01,61.6028,82.6754,72.1382,137.26,3783.0,130.896,0.0,0.9520000000000001
Mississippi,MS,2017-08-01,70.91239999999999,88.241,79.57759999999999,173.514,336.0,954.801,0.0,0.40800000000000003
Montana,MT,2017-08-01,49.451,81.6152,65.5322,9.615,944.0,17.793,24.0,0.136
North Carolina,NC,2017-08-01,66.9614,84.91999999999999,75.9416,136.484,1695.0,707.913,0.0,2.992
North Dakota,ND,2017-08-01,52.4786,77.4662,64.97240000000001,74.851,2051.0,20.817,0.0,0.68
Nebraska,NE,2017-08-01,55.9904,81.6386,68.8154,117.891,1409.0,26.865,0.0,0.136
New Hampshire,NH,2017-08-01,53.033,75.6266,64.3298,98.472,0.0,94.581,0.0,1.088
New Jersey,NJ,2017-08-01,62.848400000000005,80.915,71.8808,133.007,53.0,775.575,1.0,0.544
New Mexico,NM,2017-08-01,57.74,83.7284,70.7342,87.501,1191.0,205.821,0.0,0.8160000000000001
Nevada,NV,2017-08-01,57.7706,88.2878,73.0292,11.329,176.0,614.4929999999999,0.0,0.40800000000000003
New York,NY,2017-08-01,55.0058,76.3016,65.6546,90.433,19.0,1222.452,0.0,3.8080000000000003
Ohio,OH,2017-08-01,59.0252,80.04740000000001,69.53540000000001,61.483,2632.0,557.091,57.0,3.8080000000000003
Oklahoma,OK,2017-08-01,66.4718,86.909,76.6904,159.79,1239.0,766.8,0.0,0.136
Oregon,OR,2017-08-01,53.3426,86.1224,69.7316,4.51,199.0,406.134,0.0,0.136
Pennsylvania,PA,2017-08-01,56.5628,77.738,67.15039999999999,96.993,2162.0,1543.374,7.0,6.664000000000001
Rhode Island,RI,2017-08-01,61.1366,78.305,69.7208,44.889,0.0,152.847,0.0,0.0
South Carolina,SC,2017-08-01,70.322,88.27340000000001,79.2986,122.706,820.0,358.155,0.0,2.8560000000000003
South Dakota,SD,2017-08-01,54.7808,80.34440000000001,67.5626,87.583,120.0,16.713,0.0,0.136
Tennessee,TN,2017-08-01,64.6628,84.4502,74.5574,119.495,1629.0,240.03,0.0,3.5360000000000005
Texas,TX,2017-08-01,69.89179999999999,90.70700000000001,80.29939999999999,188.482,9278.0,5602.338,5.0,2.4480000000000004
Utah,UT,2017-08-01,56.6618,85.5428,71.1014,20.065,1205.0,188.595,0.0,0.544
Virginia,VA,2017-08-01,63.149,82.4954,72.8222,122.823,648.0,944.055,0.0,9.520000000000001
Vermont,VT,2017-08-01,52.8908,74.9408,63.915800000000004,91.184,0.0,0.081,0.0,0.0
Washington,WA,2017-08-01,54.8708,83.6078,69.2402,3.351,579.0,350.163,0.0,0.9520000000000001
Wisconsin,WI,2017-08-01,54.1094,74.6456,64.3784,107.065,1962.0,350.59499999999997,6.0,0.9520000000000001
West Virginia,WV,2017-08-01,57.9308,79.3688,68.6498,87.165,2657.0,55.782,0.0,2.8560000000000003
Wyoming,WY,2017-08-01,48.2252,78.7298,63.4766,25.342,2606.0,33.372,0.0,0.544
Alabama,AL,2017-09-01,62.749399999999994,84.3692,73.5602,97.887,1118.0,1002.078,0.0,0.68
Arkansas,AR,2017-09-01,61.6586,84.78139999999999,73.22,34.253,1390.0,315.576,0.0,0.40800000000000003
Arizona,AZ,2017-09-01,58.3088,86.6156,72.4622,13.187,1560.0,674.433,0.0,0.68
California,CA,2017-09-01,56.2928,82.6628,69.4778,9.9,55.0,2108.214,0.0,1.7680000000000002
Colorado,CO,2017-09-01,44.6486,72.8528,58.7516,50.194,1343.0,246.213,0.0,0.136
Connecticut,CT,2017-09-01,56.7302,75.6698,66.2,59.614,3.0,251.1,0.0,0.8160000000000001
Delaware,DE,2017-09-01,61.637,78.4634,70.0502,60.294,18.0,143.667,0.0,0.136
Florida,FL,2017-09-01,71.8502,88.6694,80.2598,281.323,1315.0,3079.782,44.0,9.792000000000002
Georgia,GA,2017-09-01,63.9122,84.8534,74.3828,148.712,1534.0,913.14,10.0,8.024000000000001
Iowa,IA,2017-09-01,53.9186,79.2896,66.6032,60.635,1373.0,134.406,2.0,0.8160000000000001
Idaho,ID,2017-09-01,42.5642,69.50659999999999,56.035399999999996,46.818,7.0,117.639,0.0,0.0
Illinois,IL,2017-09-01,55.4216,81.5954,68.5094,19.909,3087.0,419.364,0.0,0.9520000000000001
Indiana,IN,2017-09-01,55.4054,79.0538,67.2296,52.648,2587.0,387.288,0.0,2.176
Kansas,KS,2017-09-01,57.266600000000004,83.5952,70.43,67.171,1169.0,50.139,0.0,1.6320000000000001
Kentucky,KY,2017-09-01,57.2144,78.9314,68.072,115.054,1958.0,192.267,0.0,2.04
Louisiana,LA,2017-09-01,66.7076,87.3014,77.0036,26.487,748.0,1346.193,143.0,0.40800000000000003
Massachusetts,MA,2017-09-01,55.4396,74.9318,65.1848,80.364,0.0,440.505,0.0,2.992
Maryland,MD,2017-09-01,59.3654,77.6228,68.4932,51.843,425.0,181.629,0.0,4.760000000000001
Maine,ME,2017-09-01,50.8784,72.221,61.5506,77.85,6.0,32.643,0.0,3.4000000000000004
Michigan,MI,2017-09-01,50.014399999999995,74.3792,62.1968,44.106,1766.0,547.938,60.0,4.08
Minnesota,MN,2017-09-01,49.5968,71.2706,60.4346,100.542,1150.0,97.74,0.0,0.9520000000000001
Missouri,MO,2017-09-01,57.669799999999995,82.6736,70.1708,29.422,3008.0,133.812,0.0,1.36
Mississippi,MS,2017-09-01,63.537800000000004,85.56800000000001,74.55199999999999,70.251,202.0,789.507,0.0,0.272
Montana,MT,2017-09-01,41.9072,68.6714,55.2884,53.066,808.0,13.554,23.0,0.272
North Carolina,NC,2017-09-01,60.8252,80.7098,70.7684,106.78,1022.0,656.262,0.0,4.488
North Dakota,ND,2017-09-01,45.8636,70.1762,58.019,71.934,1968.0,19.845,0.0,0.272
Nebraska,NE,2017-09-01,50.558,78.7172,64.6376,71.226,1146.0,14.363999999999999,0.0,0.136
New Hampshire,NH,2017-09-01,51.9656,73.1264,62.546,76.398,1.0,90.801,0.0,0.8160000000000001
New Jersey,NJ,2017-09-01,58.7552,77.8298,68.2934,60.811,52.0,687.906,1.0,0.40800000000000003
New Mexico,NM,2017-09-01,52.0268,80.9942,66.5096,61.757,745.0,177.66,0.0,0.8160000000000001
Nevada,NV,2017-09-01,46.956199999999995,75.5312,61.2428,22.602,123.0,483.408,0.0,0.272
New York,NY,2017-09-01,51.2618,73.31360000000001,62.2868,64.038,31.0,1028.754,0.0,2.72
Ohio,OH,2017-09-01,54.5522,76.9334,65.7428,48.613,2307.0,477.387,55.0,3.8080000000000003
Oklahoma,OK,2017-09-01,60.386,85.199,72.7934,63.764,1269.0,556.254,0.0,0.136
Oregon,OR,2017-09-01,46.3802,73.8752,60.1286,35.326,201.0,335.394,0.0,0.544
Pennsylvania,PA,2017-09-01,52.4714,74.5376,63.5036,53.06,1629.0,1465.587,4.0,5.984
Rhode Island,RI,2017-09-01,58.36280000000001,74.7158,66.5402,57.925,0.0,155.196,0.0,0.0
South Carolina,SC,2017-09-01,63.446,84.8012,74.1236,144.724,584.0,359.262,0.0,2.584
South Dakota,SD,2017-09-01,48.4088,75.2936,61.8512,66.612,116.0,10.881,0.0,0.136
Tennessee,TN,2017-09-01,58.0712,80.0366,69.053,120.563,1332.0,215.892,0.0,2.176
Texas,TX,2017-09-01,64.19120000000001,88.2122,76.2008,71.967,8495.0,4232.385,5.0,1.496
Utah,UT,2017-09-01,47.1866,73.6664,60.4274,37.524,1129.0,116.991,0.0,0.68
Virginia,VA,2017-09-01,57.1514,77.8604,67.5068,54.617,231.0,858.8969999999999,0.0,7.072000000000001
Vermont,VT,2017-09-01,49.9082,72.17240000000001,61.0394,73.153,0.0,0.27,0.0,0.136
Washington,WA,2017-09-01,48.3116,72.149,60.2294,31.306,558.0,266.193,0.0,1.2240000000000002
Wisconsin,WI,2017-09-01,50.388799999999996,73.7258,62.056400000000004,52.62,1660.0,313.443,6.0,1.2240000000000002
West Virginia,WV,2017-09-01,53.1122,75.218,64.166,48.072,2170.0,73.413,0.0,1.496
Wyoming,WY,2017-09-01,40.811,67.64,54.2264,56.95,2279.0,29.483999999999998,0.0,0.68
Alabama,AL,2017-10-01,54.6836,77.3366,66.011,160.224,1251.0,927.99,0.0,1.088
Arkansas,AR,2017-10-01,49.9604,76.0946,63.0284,49.588,1024.0,303.021,0.0,1.6320000000000001
Arizona,AZ,2017-10-01,48.8066,81.167,64.9868,0.436,1442.0,590.301,0.0,1.2240000000000002
California,CA,2017-10-01,47.2082,76.1684,61.6874,9.914,57.0,1991.115,0.0,1.088
Colorado,CO,2017-10-01,31.235,60.8846,46.0598,25.638,1263.0,171.234,0.0,0.272
Connecticut,CT,2017-10-01,48.4124,68.6228,58.5176,201.642,0.0,286.335,0.0,0.9520000000000001
Delaware,DE,2017-10-01,52.7648,71.6468,62.205799999999996,102.719,4.0,120.879,0.0,0.136
Florida,FL,2017-10-01,66.0992,83.4188,74.759,138.01,1562.0,2976.291,35.0,14.008000000000001
Georgia,GA,2017-10-01,55.7456,78.1214,66.93260000000001,87.581,1329.0,829.548,9.0,5.032
Iowa,IA,2017-10-01,42.8612,63.64399999999999,53.2526,136.987,968.0,101.142,2.0,1.088
Idaho,ID,2017-10-01,29.3594,53.4902,41.4248,44.647,7.0,51.327,0.0,0.0
Illinois,IL,2017-10-01,47.7968,68.11160000000001,57.9542,130.88,2853.0,354.51,0.0,1.088
Indiana,IN,2017-10-01,47.787800000000004,67.4978,57.6428,109.887,2935.0,357.993,0.0,3.672
Kansas,KS,2017-10-01,43.8998,71.3858,57.6428,73.807,799.0,65.556,0.0,1.2240000000000002
Kentucky,KY,2017-10-01,47.534,70.8926,59.2124,141.112,2104.0,109.647,0.0,1.7680000000000002
Louisiana,LA,2017-10-01,57.254,81.1076,69.1808,72.204,540.0,1317.006,107.0,0.544
Massachusetts,MA,2017-10-01,47.363,67.4798,57.4214,177.925,0.0,408.753,0.0,1.088
Maryland,MD,2017-10-01,51.1718,70.6568,60.913399999999996,106.091,280.0,127.818,0.0,2.176
Maine,ME,2017-10-01,41.1566,62.468599999999995,51.8126,180.215,9.0,44.955,0.0,1.2240000000000002
Michigan,MI,2017-10-01,42.0602,62.169799999999995,52.115,172.307,1654.0,579.474,72.0,3.5360000000000005
Minnesota,MN,2017-10-01,36.545,57.2378,46.8914,85.519,1130.0,84.429,0.0,1.2240000000000002
Missouri,MO,2017-10-01,47.2658,70.655,58.9604,97.132,3015.0,86.238,0.0,1.9040000000000001
Mississippi,MS,2017-10-01,53.8052,78.8144,66.3098,80.196,298.0,673.056,0.0,0.272
Montana,MT,2017-10-01,30.056,54.6836,42.3698,29.319,723.0,12.42,24.0,0.136
North Carolina,NC,2017-10-01,51.3806,74.4044,62.8934,114.72,843.0,599.319,0.0,7.48
North Dakota,ND,2017-10-01,32.1242,57.2558,44.69,6.926,1912.0,15.228,0.0,0.40800000000000003
Nebraska,NE,2017-10-01,36.8582,64.4234,50.6408,77.54,944.0,10.8,0.0,0.136
New Hampshire,NH,2017-10-01,42.476,64.7132,53.5946,210.798,1.0,46.116,0.0,0.9520000000000001
New Jersey,NJ,2017-10-01,50.369,70.4012,60.3842,128.177,47.0,623.997,1.0,0.40800000000000003
New Mexico,NM,2017-10-01,40.7318,72.0536,56.3918,30.987,793.0,163.404,0.0,0.68
Nevada,NV,2017-10-01,33.9422,65.5052,49.724599999999995,3.278,36.0,461.646,0.0,0.136
New York,NY,2017-10-01,44.1572,65.1902,54.6728,144.212,11.0,825.282,0.0,3.128
Ohio,OH,2017-10-01,46.718599999999995,67.8614,57.29,96.403,1840.0,445.635,44.0,3.672
Oklahoma,OK,2017-10-01,47.8526,75.5834,61.718,88.895,915.0,458.298,0.0,0.272
Oregon,OR,2017-10-01,34.4822,59.1224,46.803200000000004,83.096,112.0,341.091,0.0,0.40800000000000003
Pennsylvania,PA,2017-10-01,45.5306,66.5762,56.053399999999996,129.146,1450.0,1481.355,6.0,3.5360000000000005
Rhode Island,RI,2017-10-01,51.1502,68.22319999999999,59.6858,194.726,0.0,163.728,0.0,0.0
South Carolina,SC,2017-10-01,54.4082,77.3618,65.88499999999999,85.387,449.0,352.10699999999997,0.0,1.496
South Dakota,SD,2017-10-01,34.5128,61.2752,47.894,34.225,50.0,9.666,0.0,0.136
Tennessee,TN,2017-10-01,48.038,72.96979999999999,60.5048,125.426,1059.0,198.585,0.0,2.992
Texas,TX,2017-10-01,52.5614,79.76480000000001,66.1622,33.225,7445.0,3819.393,6.0,1.7680000000000002
Utah,UT,2017-10-01,33.1682,62.1356,47.6528,4.702,1184.0,75.681,0.0,0.68
Virginia,VA,2017-10-01,48.3872,71.92580000000001,60.1556,116.136,238.0,584.847,0.0,15.912
Vermont,VT,2017-10-01,41.718199999999996,63.751999999999995,52.736,144.277,0.0,0.0,0.0,0.272
Washington,WA,2017-10-01,36.185,56.382799999999996,46.283,138.032,504.0,283.608,0.0,1.2240000000000002
Wisconsin,WI,2017-10-01,40.4636,59.7488,50.1062,109.806,1819.0,304.425,8.0,1.7680000000000002
West Virginia,WV,2017-10-01,44.6612,69.5246,57.0938,133.507,2045.0,74.925,0.0,1.7680000000000002
Wyoming,WY,2017-10-01,27.5216,54.095,40.8074,21.638,2152.0,32.67,0.0,0.544
Alabama,AL,2017-11-01,42.8018,68.09,55.445,26.493,1074.0,902.448,0.0,0.68
Arkansas,AR,2017-11-01,41.9054,64.733,53.319199999999995,29.956,1113.0,185.463,0.0,0.544
Arizona,AZ,2017-11-01,43.059200000000004,71.987,57.5222,0.501,1491.0,351.513,0.0,1.2240000000000002
California,CA,2017-11-01,42.7658,63.3164,53.042,83.365,56.0,1699.542,0.0,0.8160000000000001
Colorado,CO,2017-11-01,27.0518,54.158,40.6058,14.707,1373.0,180.252,0.0,0.272
Connecticut,CT,2017-11-01,30.9128,50.8424,40.8776,45.38,0.0,311.661,0.0,1.2240000000000002
Delaware,DE,2017-11-01,37.1228,56.6708,46.8968,60.022,20.0,78.354,0.0,0.40800000000000003
Florida,FL,2017-11-01,56.0804,77.62819999999999,66.8552,41.348,1077.0,2385.1259999999997,21.0,5.712000000000001
Georgia,GA,2017-11-01,43.844,68.6714,56.2568,27.812,994.0,761.5889999999999,14.0,16.592000000000002
Iowa,IA,2017-11-01,25.3292,46.4018,35.8664,11.219,1218.0,113.94,8.0,1.7680000000000002
Idaho,ID,2017-11-01,25.9574,42.7694,34.3634,90.034,7.0,95.337,0.0,0.0
Illinois,IL,2017-11-01,31.136,51.531800000000004,41.333,57.866,3191.0,210.168,0.0,0.68
Indiana,IN,2017-11-01,32.4356,51.657799999999995,42.0458,114.391,2678.0,386.154,0.0,4.488
Kansas,KS,2017-11-01,32.3222,57.529399999999995,44.9258,4.281,901.0,53.702999999999996,0.0,2.8560000000000003
Kentucky,KY,2017-11-01,35.627,57.1946,46.4108,57.608,1991.0,205.2,0.0,2.3120000000000003
Louisiana,LA,2017-11-01,49.8056,72.52340000000001,61.1636,41.832,486.0,1090.719,171.0,0.68
Massachusetts,MA,2017-11-01,30.3404,49.8812,40.1108,47.699,0.0,299.916,0.0,3.2640000000000002
Maryland,MD,2017-11-01,35.8214,54.8546,45.338,52.803,279.0,191.079,0.0,2.4480000000000004
Maine,ME,2017-11-01,22.955,41.5148,32.2358,72.108,7.0,22.383,0.0,4.216
Michigan,MI,2017-11-01,26.8862,41.6246,34.2554,72.373,1830.0,512.919,71.0,3.2640000000000002
Minnesota,MN,2017-11-01,18.383,35.2184,26.8016,15.377,1421.0,106.812,0.0,1.36
Missouri,MO,2017-11-01,34.376,56.966,45.671,23.787,2889.0,81.513,0.0,2.176
Mississippi,MS,2017-11-01,44.132000000000005,68.9774,56.5556,34.051,328.0,692.739,0.0,0.272
Montana,MT,2017-11-01,20.8238,39.9236,30.372799999999998,44.867,869.0,10.125,22.0,0.136
North Carolina,NC,2017-11-01,37.8212,62.0456,49.9334,33.278,729.0,627.2909999999999,0.0,10.064
North Dakota,ND,2017-11-01,16.0322,35.5532,25.791800000000002,9.311,1948.0,17.793,0.0,0.68
Nebraska,NE,2017-11-01,26.0708,52.6676,39.3692,6.876,1069.0,8.073,0.0,0.40800000000000003
New Hampshire,NH,2017-11-01,25.2896,43.3112,34.3004,53.078,6.0,50.571,0.0,1.6320000000000001
New Jersey,NJ,2017-11-01,33.9116,54.32,44.1158,46.533,48.0,475.902,1.0,0.40800000000000003
New Mexico,NM,2017-11-01,34.6694,65.8724,50.27,3.252,840.0,134.406,0.0,0.9520000000000001
Nevada,NV,2017-11-01,31.5176,56.1326,43.826,22.961,53.0,385.83,0.0,0.0
New York,NY,2017-11-01,27.374000000000002,44.456,35.915,75.904,26.0,730.404,0.0,5.168
Ohio,OH,2017-11-01,31.9946,50.1872,41.09,133.277,2030.0,601.425,45.0,7.072000000000001
Oklahoma,OK,2017-11-01,38.9408,64.5458,51.7424,6.004,848.0,377.757,0.0,0.68
Oregon,OR,2017-11-01,31.6076,47.3324,39.47,139.76,0.0,308.367,0.0,0.0
Pennsylvania,PA,2017-11-01,29.6168,47.912,38.7644,74.011,1910.0,1110.78,5.0,6.256
Rhode Island,RI,2017-11-01,33.1646,52.3652,42.7658,74.639,0.0,131.301,0.0,0.68
South Carolina,SC,2017-11-01,41.153,66.083,53.618,31.332,443.0,312.147,0.0,2.04
South Dakota,SD,2017-11-01,22.1576,46.2362,34.196,6.315,130.0,12.393,0.0,0.136
Tennessee,TN,2017-11-01,37.9112,61.075399999999995,49.4942,69.193,944.0,176.931,0.0,3.9440000000000004
Texas,TX,2017-11-01,46.8104,72.66380000000001,59.738,19.594,7720.0,3251.502,5.0,2.04
Utah,UT,2017-11-01,30.245,55.121,42.683,13.416,1155.0,86.832,0.0,0.544
Virginia,VA,2017-11-01,34.61,56.9786,45.7934,35.464,351.0,749.331,0.0,8.432
Vermont,VT,2017-11-01,24.0386,41.876599999999996,32.9576,62.922,0.0,0.135,0.0,0.136
Washington,WA,2017-11-01,31.8902,43.3256,37.607,230.675,561.0,216.999,0.0,1.36
Wisconsin,WI,2017-11-01,22.8866,39.327799999999996,31.1072,24.764,1942.0,283.905,8.0,0.8160000000000001
West Virginia,WV,2017-11-01,32.0846,52.8404,42.461600000000004,59.611,1935.0,39.015,0.0,2.584
Wyoming,WY,2017-11-01,23.153,45.1184,34.1348,38.059,2014.0,34.668,0.0,0.40800000000000003
Alabama,AL,2017-12-01,36.778999999999996,56.787800000000004,46.7834,107.824,1441.0,911.4929999999999,0.0,1.9040000000000001
Arkansas,AR,2017-12-01,32.2556,51.989000000000004,42.1214,141.4,1462.0,376.245,0.0,1.36
Arizona,AZ,2017-12-01,32.3618,60.6848,46.5224,2.894,1349.0,430.812,0.0,1.496
California,CA,2017-12-01,35.3822,59.405,47.3936,7.504,58.0,1787.913,0.0,0.9520000000000001
Colorado,CO,2017-12-01,15.528200000000002,43.1852,29.3576,10.606,1427.0,242.595,0.0,0.40800000000000003
Connecticut,CT,2017-12-01,21.3044,35.6126,28.4576,67.14,64.0,310.79699999999997,0.0,29.376
Delaware,DE,2017-12-01,28.0202,44.6738,36.347,28.71,31.0,96.984,0.0,3.9440000000000004
Florida,FL,2017-12-01,50.7614,71.9816,61.372400000000006,44.767,1091.0,2415.906,39.0,11.424000000000001
Georgia,GA,2017-12-01,39.6266,59.0216,49.325,86.422,1336.0,915.732,15.0,17.952
Iowa,IA,2017-12-01,14.653399999999998,33.9998,24.3266,10.65,1363.0,126.36,13.0,2.176
Idaho,ID,2017-12-01,16.1582,32.6372,24.3968,57.197,7.0,103.14,0.0,0.0
Illinois,IL,2017-12-01,20.695999999999998,38.7734,29.7338,21.832,3209.0,345.735,0.0,1.2240000000000002
Indiana,IN,2017-12-01,21.2756,37.9868,29.6312,35.096,3530.0,540.378,0.0,3.9440000000000004
Kansas,KS,2017-12-01,20.436799999999998,46.3946,33.4166,3.156,1219.0,54.216,0.0,1.7680000000000002
Kentucky,KY,2017-12-01,26.2436,45.0878,35.6648,77.305,2220.0,255.42,0.0,2.3120000000000003
Louisiana,LA,2017-12-01,40.7192,60.270799999999994,50.495000000000005,126.204,659.0,1313.901,159.0,0.40800000000000003
Massachusetts,MA,2017-12-01,19.1876,34.241,26.7152,73.717,0.0,345.681,0.0,34.816
Maryland,MD,2017-12-01,27.2462,43.3094,35.2778,28.509,425.0,165.861,0.0,4.6240000000000006
Maine,ME,2017-12-01,7.943000000000001,24.438200000000002,16.1906,100.868,8.0,15.606,0.0,23.528000000000002
Michigan,MI,2017-12-01,13.5914,28.031,20.8112,54.28,1804.0,635.877,52.0,4.08
Minnesota,MN,2017-12-01,5.041399999999999,21.9254,13.483399999999996,18.465,1391.0,150.228,0.0,1.7680000000000002
Missouri,MO,2017-12-01,23.9486,43.9844,33.9656,27.295,3456.0,134.892,0.0,3.672
Mississippi,MS,2017-12-01,36.7124,57.065,46.8878,138.557,289.0,865.62,0.0,0.8160000000000001
Montana,MT,2017-12-01,12.515,30.1352,21.3242,48.243,979.0,12.933,24.0,0.272
North Carolina,NC,2017-12-01,32.0198,52.4642,42.242000000000004,76.138,1155.0,743.499,0.0,10.472000000000001
North Dakota,ND,2017-12-01,6.7280000000000015,24.4562,15.5912,11.373,2012.0,21.492,0.0,1.088
Nebraska,NE,2017-12-01,14.6876,38.6096,26.648600000000002,10.489,1234.0,8.667,0.0,0.272
New Hampshire,NH,2017-12-01,12.016399999999997,27.6962,19.8554,95.275,50.0,39.744,0.0,16.864
New Jersey,NJ,2017-12-01,25.413800000000002,40.9982,33.206,41.391,62.0,581.823,1.0,10.200000000000001
New Mexico,NM,2017-12-01,23.4536,54.2084,38.831,2.65,688.0,172.125,0.0,0.9520000000000001
Nevada,NV,2017-12-01,20.8706,47.8508,34.3598,4.631,47.0,405.64799999999997,0.0,0.136
New York,NY,2017-12-01,15.081800000000001,30.0956,22.5896,74.267,54.0,867.672,0.0,108.25600000000001
Ohio,OH,2017-12-01,21.056,37.2992,29.177599999999998,43.431,2537.0,699.948,44.0,4.352
Oklahoma,OK,2017-12-01,28.2974,51.989000000000004,40.1432,26.124,794.0,564.273,0.0,0.544
Oregon,OR,2017-12-01,23.424799999999998,40.5788,32.0018,58.721,24.0,409.887,0.0,0.136
Pennsylvania,PA,2017-12-01,20.1182,35.258,27.689,45.437,2724.0,1190.133,7.0,14.688
Rhode Island,RI,2017-12-01,23.0882,37.0202,30.0542,72.656,0.0,99.846,0.0,9.928
South Carolina,SC,2017-12-01,37.0652,57.729200000000006,47.3972,94.231,631.0,295.43399999999997,0.0,2.8560000000000003
South Dakota,SD,2017-12-01,11.9282,32.036,21.983,11.231,146.0,13.527,0.0,0.136
Tennessee,TN,2017-12-01,29.5916,48.929,39.2612,122.483,1554.0,244.323,0.0,4.216
Texas,TX,2017-12-01,35.3714,59.513,47.4422,52.285,7983.0,4054.536,6.0,1.7680000000000002
Utah,UT,2017-12-01,18.6674,43.6586,31.163,10.467,1186.0,129.06,0.0,0.68
Virginia,VA,2017-12-01,27.278599999999997,46.653800000000004,36.9662,27.88,443.0,792.234,0.0,16.592000000000002
Vermont,VT,2017-12-01,10.171399999999998,26.2292,18.2012,87.075,0.0,0.594,0.0,1.496
Washington,WA,2017-12-01,24.8018,34.9934,29.8976,135.844,587.0,295.002,0.0,1.7680000000000002
Wisconsin,WI,2017-12-01,9.5108,25.0124,17.261599999999998,27.464,2138.0,339.363,8.0,0.68
West Virginia,WV,2017-12-01,23.3078,41.531,32.4194,51.672,2478.0,28.89,0.0,2.3120000000000003
Wyoming,WY,2017-12-01,12.824599999999997,34.2878,23.5562,27.842,2249.0,37.125,0.0,1.6320000000000001
Alabama,AL,2018-01-01,28.1876,51.2924,39.74,62.828,1893.0,1020.438,0.0,14.008000000000001
Arkansas,AR,2018-01-01,24.3158,45.2606,34.7882,67.573,1702.0,354.699,0.0,2.4480000000000004
Arizona,AZ,2018-01-01,32.7902,60.9746,46.882400000000004,15.236,1492.0,325.296,0.0,1.36
California,CA,2018-01-01,38.7536,58.0424,48.397999999999996,87.895,58.0,1602.828,0.0,0.68
Colorado,CO,2018-01-01,14.783000000000001,42.701,28.742,21.522,1323.0,284.175,0.0,0.544
Connecticut,CT,2018-01-01,15.6344,33.4922,24.5624,111.288,101.0,270.135,0.0,64.328
Delaware,DE,2018-01-01,21.4196,40.559,30.9902,78.084,46.0,70.578,0.0,40.120000000000005
Florida,FL,2018-01-01,43.2356,65.44399999999999,54.3398,74.784,1453.0,2515.752,69.0,38.624
Georgia,GA,2018-01-01,30.4754,53.4578,41.9666,71.554,1866.0,925.587,13.0,36.720000000000006
Iowa,IA,2018-01-01,7.820600000000002,26.4632,17.141,27.246,1580.0,107.136,13.0,1.9040000000000001
Idaho,ID,2018-01-01,21.8948,37.5476,29.7212,71.508,7.0,69.525,0.0,0.0
Illinois,IL,2018-01-01,13.721,32.9252,23.323999999999998,35.136,3708.0,329.53499999999997,0.0,0.9520000000000001
Indiana,IN,2018-01-01,14.613799999999998,32.4464,23.531,53.863,4084.0,554.013,0.0,5.032
Kansas,KS,2018-01-01,15.6524,42.681200000000004,29.1668,11.228,1299.0,53.217,0.0,1.6320000000000001
Kentucky,KY,2018-01-01,19.0148,38.9048,28.9598,67.952,2701.0,409.86,0.0,2.584
Louisiana,LA,2018-01-01,32.6714,53.9456,43.3094,121.758,875.0,1404.216,173.0,0.40800000000000003
Massachusetts,MA,2018-01-01,14.860399999999998,32.8352,23.8478,118.066,0.0,339.957,0.0,86.768
Maryland,MD,2018-01-01,20.7068,39.2756,29.9912,65.342,700.0,117.234,0.0,54.80800000000001
Maine,ME,2018-01-01,4.688600000000001,23.3186,14.003599999999999,128.429,14.0,23.436,0.0,38.216
